Genes diffrentially expressed between sleep and wakefulness in the cerebral cortex - FDR <1%; linear trend analysis for temporal pattern in gene expression - FDR <5%								
								

Affymetrix id	sleep	wake	category 	Gene name	Gene Symbol	Entrez Gene		
1417149_at	DOWN	No Change	8	"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide"	P4ha2	18452		
1417170_at	DOWN	No Change	8	leucine zipper transcription factor-like 1	Lztfl1	93730		
1417251_at	DOWN	No Change	8	palmdelphin	Palmd	114301		
1417263_at	DOWN	No Change	8	prostaglandin-endoperoxide synthase 2	Ptgs2	19225		
1417394_at	DOWN	No Change	8	Kruppel-like factor 4 (gut)	Klf4	16600		
1417395_at	DOWN	No Change	8	Kruppel-like factor 4 (gut)	Klf4	16600		
1417455_at	DOWN	No Change	8	"transforming growth factor, beta 3"	Tgfb3	21809		
1417472_at	DOWN	No Change	8	"myosin, heavy polypeptide 9, non-muscle"	Myh9	17886		
1417564_at	DOWN	No Change	8	"cofactor required for Sp1 transcriptional activation, subunit 9"	Crsp9	66213		
1417575_at	DOWN	No Change	8	"OTU domain, ubiquitin aldehyde binding 2"	Otub2	68149		
1417612_at	DOWN	No Change	8	immediate early response 5	Ier5	15939		
1417626_at	DOWN	No Change	8	upregulated during skeletal muscle growth 4	Usmg4	83679		
1417740_at	DOWN	No Change	8	cell division cycle 37 homolog (S. cerevisiae)-like 1	Cdc37l1	67072		
1417834_at	DOWN	No Change	8	synaptojanin 2 binding protein	Synj2bp	24071		
1417937_at	DOWN	No Change	8	"dapper homolog 1, antagonist of beta-catenin (xenopus)"	Dact1	59036		
1417977_at	DOWN	No Change	8	eukaryotic translation initiation factor 4E member 3	Eif4e3	66892		
1417980_a_at	DOWN	No Change	8	insulin induced gene 2	Insig2	72999		
1418030_at	DOWN	No Change	8	"solute carrier organic anion transporter family, member 3a1"	Slco3a1	108116		
1418059_at	DOWN	No Change	8	"EGF, latrophilin seven transmembrane domain containing 1"	Eltd1	170757		
1418084_at	DOWN	No Change	8	neuropilin 1	Nrp1	18186		
1418120_at	DOWN	No Change	8	RNA binding motif protein 8a	Rbm8a	60365		
1418206_at	DOWN	No Change	8	stromal cell-derived factor 2-like 1	Sdf2l1	64136		
1418265_s_at	DOWN	No Change	8	interferon regulatory factor 2	Irf2	16363		
1418322_at	DOWN	No Change	8	cAMP responsive element modulator	Crem	12916		
1418518_at	DOWN	No Change	8	furin (paired basic amino acid cleaving enzyme)	Furin	18550		
1418565_at	DOWN	No Change	8	Serpine1 mRNA binding protein 1	Serbp1	66870		
1418637_at	DOWN	No Change	8	ets variant gene 3	Etv3	27049		
1418640_at	DOWN	No Change	8	"sirtuin 1 ((silent mating type information regulation 2, homolog) 1 (S. cerevisiae)"	Sirt1	93759		
1418658_at	DOWN	No Change	8	RIKEN cDNA 2410005O16 gene	2410005O16Rik	66302		
1418816_at	DOWN	No Change	8	chromatin modifying protein 1B	Chmp1b	67064		
1418835_at	DOWN	No Change	8	"pleckstrin homology-like domain, family A, member 1"	Phlda1	21664		
1418900_at	DOWN	No Change	8	ubiquitin-fold modifier 1	Ufm1	67890		
1419070_at	DOWN	No Change	8	cystin 1	Cys1	12879		
1419077_at	DOWN	No Change	8	"membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)"	Mpp3	13384		
1419104_at	DOWN	No Change	8	abhydrolase domain containing 6	Abhd6	66082		
1419179_at	DOWN	No Change	8	thioredoxin-like 4	Txnl4	27366		
1419181_at	DOWN	No Change	8	zinc finger protein 326	Zfp326	54367		
1419253_at	DOWN	No Change	8	"methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase"	Mthfd2	17768		
1419284_at	DOWN	No Change	8	cysteine and histidine rich 1	Cyhr1	54151		
1419359_at	DOWN	No Change	8	hexamethylene bis-acetamide inducible 1	Hexim1	192231		
1419453_at	DOWN	No Change	8	ubiquitin carboxyl-terminal esterase L5	Uchl5	56207		
1419457_at	DOWN	No Change	8	Rho-guanine nucleotide exchange factor	Rgnef	110596		
1419481_at	DOWN	No Change	8	"selectin, lymphocyte"	Sell	20343		
1419486_at	DOWN	No Change	8	forkhead box C1	Foxc1	17300		
1419531_at	DOWN	No Change	8	RIKEN cDNA 1700102P08 gene	1700102P08Rik	112418		
1419686_at	DOWN	No Change	8	testis specific gene A14	Tsga14	83922		
1419717_at	DOWN	No Change	8	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E"	Sema3e	20349		
1419845_at	DOWN	No Change	8	"Distal-less homeobox 1 (Dlx1), mRNA"	Dlx1	13390		
1419914_s_at	DOWN	No Change	8	"DNA segment, Chr 10, ERATO Doi 438, expressed, mRNA (cDNA clone MGC:7199 IMAGE:3482163)"	D10Ertd438e	52014		
1419958_at	DOWN	No Change	8	RIKEN cDNA C330003B14 gene	C330003B14Rik	105594		
1420011_s_at	DOWN	No Change	8	X-box binding protein 1	Xbp1	22433		
1420217_x_at	DOWN	No Change	8	---	---	---		
1420220_x_at	DOWN	No Change	8	RIKEN cDNA 4930461P20 gene	4930461P20Rik	78244		
1420228_at	DOWN	No Change	8	---	---	---		
1420332_x_at	DOWN	No Change	8	small proline rich-like 7	Sprrl7	69611		
1420417_at	DOWN	No Change	8	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A"	Sema3a	20346		
1420500_at	DOWN	No Change	8	"DnaJ (Hsp40) homolog, subfamily C, member 1"	Dnajc1	13418		
1420543_at	DOWN	No Change	8	open reading frame 28	ORF28	246738		
1420886_a_at	DOWN	No Change	8	X-box binding protein 1	Xbp1	22433		
1420904_at	DOWN	No Change	8	interleukin 17 receptor	Il17r	16172		
1420909_at	DOWN	No Change	8	vascular endothelial growth factor A	Vegfa	22339		
1420936_s_at	DOWN	No Change	8	cleavage and polyadenylation specific factor 2	Cpsf2	51786		
1421066_at	DOWN	No Change	8	Janus kinase 2	Jak2	16452		
1421094_at	DOWN	No Change	8	zinc finger and BTB domain containing 33	Zbtb33	56805		
1421609_a_at	DOWN	No Change	8	camello-like 3	Cml3	93674		
1421668_x_at	DOWN	No Change	8	spermatogenesis associated glutamate (E)-rich protein 3	Speer3	71026		
1421818_at	DOWN	No Change	8	B-cell leukemia/lymphoma 6	Bcl6	12053		
1421926_at	DOWN	No Change	8	mitogen-activated protein kinase 11	Mapk11	19094		
1421962_at	DOWN	No Change	8	"DnaJ (Hsp40) homolog, subfamily B, member 5"	Dnajb5	56323		
1422029_at	DOWN	No Change	8	chemokine (C-C motif) ligand 20	Ccl20	20297		
1422155_at	DOWN	No Change	8	"histone 2, H3c2"	Hist2h3c2	97114		
1422169_a_at	DOWN	No Change	8	brain derived neurotrophic factor	Bdnf	12064		
1422196_at	DOWN	No Change	8	5-hydroxytryptamine (serotonin) receptor 5B	Htr5b	15564		
1422231_a_at	DOWN	No Change	8	"tumor necrosis factor receptor superfamily, member 25"	Tnfrsf25	85030		
1422520_at	DOWN	No Change	8	"neurofilament 3, medium"	Nef3	18040		
1422528_a_at	DOWN	No Change	8	"zinc finger protein 36, C3H type-like 1"	Zfp36l1	12192		
1422637_at	DOWN	No Change	8	Ras association (RalGDS/AF-6) domain family 5	Rassf5	54354		
1422742_at	DOWN	No Change	8	human immunodeficiency virus type I enhancer binding protein 1	Hivep1	110521		
1422948_s_at	DOWN	No Change	8	"histone 1, H4h /// histone 1, H4c /// histone 1, H4i /// histone 1, H4j /// histone 1, H4k /// histone 1, H4m /// histone 1, H4a /// histone 1, H4b"	Hist1h4h /// Hist1h4c /// Hist1h4i /// Hist1h4j /// Hist1h4k /// Hist1h4m /// Hist1h4a /// Hist1h4b	319155 /// 319158 /// 319159 /// 319160 /// 319161 /// 326619 /// 326620 /// 69386		
1423026_at	DOWN	No Change	8	Rad51 homolog c (S. cerevisiae)	Rad51c	114714		
1423151_at	DOWN	No Change	8	"DnaJ (Hsp40) homolog, subfamily B, member 11"	Dnajb11	67838		
1423161_s_at	DOWN	No Change	8	"sprouty protein with EVH-1 domain 1, related sequence"	Spred1	114715		
1423162_s_at	DOWN	No Change	8	"sprouty protein with EVH-1 domain 1, related sequence"	Spred1	114715		
1423291_s_at	DOWN	No Change	8	hypoxia up-regulated 1	Hyou1	12282		
1423294_at	DOWN	No Change	8	mesoderm specific transcript	Mest	17294		
1423405_at	DOWN	No Change	8	tissue inhibitor of metalloproteinase 4	Timp4	110595		
1423474_at	DOWN	No Change	8	topoisomerase (DNA) I	Top1	21969		
1423633_at	DOWN	No Change	8	RIKEN cDNA 6530403A03 gene	6530403A03Rik	67797		
1423723_s_at	DOWN	No Change	8	TAR DNA binding protein	Tardbp	230908		
1423738_at	DOWN	No Change	8	oxidase assembly 1-like	Oxa1l	69089		
1423795_at	DOWN	No Change	8	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)	Sfpq	71514		
1423796_at	DOWN	No Change	8	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)	Sfpq	71514		
1423905_at	DOWN	No Change	8	poliovirus receptor	Pvr	52118		
1423978_at	DOWN	No Change	8	SH3-binding kinase 1	Sbk1	104175		
1423990_at	DOWN	No Change	8	"RAB28, member RAS oncogene family"	Rab28	100972		
1424012_at	DOWN	No Change	8	RIKEN cDNA 4930506L13 gene	4930506L13Rik	78802		
1424033_at	DOWN	No Change	8	"splicing factor, arginine/serine-rich 7"	Sfrs7	225027		
1424055_at	DOWN	No Change	8	nuclear receptor coactivator 5	Ncoa5	228869
1424057_at	DOWN	No Change	8	ganglioside-induced differentiation-associated-protein 2	Gdap2	14547
1424148_a_at	DOWN	No Change	8	expressed sequence AW049765	AW049765	106766
1424235_at	DOWN	No Change	8	ORM1-like 2 (S. cerevisiae)	Ormdl2	66844
1424268_at	DOWN	No Change	8	spermine oxidase	Smox	228608
1424312_at	DOWN	No Change	8	---	---	---
1424336_at	DOWN	No Change	8	phosphopantothenoylcysteine decarboxylase	Ppcdc	66812
1424356_a_at	DOWN	No Change	8	"meteorin, glial cell differentiation regulator-like"	Metrnl	210029
1424390_at	DOWN	No Change	8	nucleoporin like 1	Nupl1	71844
1424420_at	DOWN	No Change	8	cell cycle progression 1	Ccpg1	72278
1424427_at	DOWN	No Change	8	"transcriptional adaptor 1 (HFI1 homolog, yeast) like"	Tada1l	27878
1424524_at	DOWN	No Change	8	RIKEN cDNA 1200002N14 gene	1200002N14Rik	71712
1424589_s_at	DOWN	No Change	8	"RNA-binding region (RNP1, RRM) containing 3"	Rnpc3	67225
1424591_at	DOWN	No Change	8	RIKEN cDNA 5830433M19 gene	5830433M19Rik	67770
1424805_a_at	DOWN	No Change	8	RIKEN cDNA 1110039B18 gene	1110039B18Rik	68796
1424817_at	DOWN	No Change	8	sperm flagellar 1	Spef1	70997
1425383_a_at	DOWN	No Change	8	pre B-cell leukemia transcription factor 1	Pbx1	18514		
1425671_at	DOWN	No Change	8	homer homolog 1 (Drosophila)	Homer1	26556		
1425837_a_at	DOWN	No Change	8	CCR4 carbon catabolite repression 4-like (S. cerevisiae)	Ccrn4l	12457		
1425993_a_at	DOWN	No Change	8	heat shock protein 110	Hsp110	15505		
1426243_at	DOWN	No Change	8	cystathionase (cystathionine gamma-lyase)	Cth	107869		
1426394_at	DOWN	No Change	8	"eukaryotic translation initiation factor 3, subunit 1 alpha"	Eif3s1	78655		
1426402_at	DOWN	No Change	8	"synaptotagmin binding, cytoplasmic RNA interacting protein"	Syncrip	56403		
1426406_at	DOWN	No Change	8	RIKEN cDNA 2410195B05 gene	2410195B05Rik	67956		
1426472_at	DOWN	No Change	8	zinc finger protein 52	Zfp52	22710		
1426497_at	DOWN	No Change	8	"jumonji, AT rich interactive domain 1C (Rbp2 like)"	Jarid1c	20591		
1426519_at	DOWN	No Change	8	"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide"	P4ha1	18451		
1426691_at	DOWN	No Change	8	tight junction associated protein 1	Tjap1	74094		
1426721_s_at	DOWN	No Change	8	TCDD-inducible poly(ADP-ribose) polymerase	Tiparp	99929		
1426813_at	DOWN	No Change	8	RIKEN cDNA 2610020N02 gene	2610020N02Rik	353258		
1426840_at	DOWN	No Change	8	YTH domain family 3	Ythdf3	229096		
1426903_at	DOWN	No Change	8	"Fibronectin type III domain containing 3a, mRNA (cDNA clone IMAGE:5101040)"	Fndc3	319448		
1426908_at	DOWN	No Change	8	UDP-N-acetyl-alpha-D-galactosamine: polypeptide N-acetylgalactosaminyltransferase 7	Galnt7	108150		
1426912_at	DOWN	No Change	8	ring finger and WD repeat domain 2	Rfwd2	26374		
1426964_at	DOWN	No Change	8	RIKEN cDNA 3110003A17 gene	3110003A17Rik	73112		
1427031_s_at	DOWN	No Change	8	"DNA segment, Chr 16, ERATO Doi 480, expressed"	D16Ertd480e	212514		
1427136_s_at	DOWN	No Change	8	"splicing factor, arginine/serine-rich 12"	Sfrs12	218543		
1427437_at	DOWN	No Change	8	"PREDICTED: hypothetical protein XP_489268 [Mus musculus], mRNA sequence"	---	434398		
1427464_s_at	DOWN	No Change	8	heat shock 70kD protein 5 (glucose-regulated protein)	Hspa5	14828		
1427630_x_at	DOWN	No Change	8	CEA-related cell adhesion molecule 1	Ceacam1	26365		
1427652_x_at	DOWN	No Change	8	synaptojanin 2	Synj2	20975		
1427673_a_at	DOWN	No Change	8	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E"	Sema3e	20349		
1427683_at	DOWN	No Change	8	early growth response 2	Egr2	13654		
1427685_a_at	DOWN	No Change	8	synaptojanin 2	Synj2	20975		
1427790_at	DOWN	No Change	8	a disintegrin and metallopeptidase domain 1a	Adam1a	280668		
1427819_at	DOWN	No Change	8	"B-cell leukemia/lymphoma 2 (Bcl2), transcript variant 1, mRNA"	Bcl2	12043		
1427991_s_at	DOWN	No Change	8	ubiquitin specific petidase 45	Usp45	77593		
1428033_at	DOWN	No Change	8	"Mus musculus, Similar to RIKEN cDNA B430319H21 gene, clone IMAGE:1195273, mRNA"	---	---		
1428112_at	DOWN	No Change	8	"arginine-rich, mutated in early stage tumors"	Armet	74840		
1428142_at	DOWN	No Change	8	ets variant gene 5	Etv5	104156		
1428233_at	DOWN	No Change	8	cleavage and polyadenylation specific factor 6	Cpsf6	432508		
1428259_at	DOWN	No Change	8	RIKEN cDNA 2310075M15 gene	2310075M15Rik	69675		
1428261_at	DOWN	No Change	8	RIKEN cDNA 2310042L06 gene	2310042L06Rik	76457		
1428387_at	DOWN	No Change	8	acyl-CoA synthetase long-chain family member 3	Acsl3	74205		
1428438_s_at	DOWN	No Change	8	RIKEN cDNA 2700023B17 gene	2700023B17Rik	67070		
1428471_at	DOWN	No Change	8	sorbin and SH3 domain containing 1	Sorbs1	20411		
1428620_at	DOWN	No Change	8	endosulfine alpha	Ensa	56205		
1428725_at	DOWN	No Change	8	protein inhibitor of activated STAT 2	Pias2	17344		
1428730_at	DOWN	No Change	8	"KRIT1, ankyrin repeat containing"	Krit1	79264		
1428755_at	DOWN	No Change	8	RIKEN cDNA 3526402H21 gene	3526402H21Rik	66683		
1428834_at	DOWN	No Change	8	dual specificity phosphatase 4	Dusp4	319520		
1428909_at	DOWN	No Change	8	RIKEN cDNA A130040M12 gene	A130040M12Rik	319269		
1428979_at	DOWN	No Change	8	metal response element binding transcription factor 1	Mtf1	17764		
1429000_at	DOWN	No Change	8	PHD finger protein 3	Phf3	213109		
1429058_at	DOWN	No Change	8	RIKEN cDNA 1110004B13 gene	1110004B13Rik	66910		
1429093_at	DOWN	No Change	8	DNA-damage inducible protein 2	Ddi2	68817		
1429131_at	DOWN	No Change	8	ubiquitin-conjugating enzyme E2 variant 2	Ube2v2	70620		
1429139_at	DOWN	No Change	8	"zinc finger, A20 domain containing 1"	Za20d1	229603		
1429169_at	DOWN	No Change	8	RNA binding motif protein 3	Rbm3	19652		
1429175_at	DOWN	No Change	8	RIKEN cDNA 2810417M05 gene	2810417M05Rik	68027		
1429363_at	DOWN	No Change	8	vacuolar protein sorting 37A (yeast)	Vps37a	52348		
1429372_at	DOWN	No Change	8	SRY-box containing gene 11	Sox11	20666		
1429490_at	DOWN	No Change	8	Rap1 interacting factor 1 homolog (yeast)	Rif1	51869		
1429572_at	DOWN	No Change	8	RIKEN cDNA 4921525L17 gene	4921525L17Rik	70918		
1429629_at	DOWN	No Change	8	enhancer of zeste homolog 1 (Drosophila)	Ezh1	14055		
1429790_at	DOWN	No Change	8	"bruno-like 6, RNA binding protein (Drosophila)"	Brunol6	76183		
1429819_at	DOWN	No Change	8	nicotinamide nucleotide adenylyltransferase 1	Nmnat1	66454		
1429987_at	DOWN	No Change	8	RIKEN cDNA 9930013L23 gene	9930013L23Rik	80982		
1430028_at	DOWN	No Change	8	RIKEN cDNA 2210018M11 gene	2210018M11Rik	233545		
1430030_at	DOWN	No Change	8	RIKEN cDNA 5330426P16 gene	5330426P16Rik	68190		
1430032_at	DOWN	No Change	8	RIKEN cDNA 4921506I22 gene	4921506I22Rik	66704		
1430034_at	DOWN	No Change	8	chaperonin subunit 4 (delta)	Cct4	12464		
1430045_at	DOWN	No Change	8	translin-associated factor X	Tsnax	53424		
1430133_at	DOWN	No Change	8	RIKEN cDNA 4921505D17 gene	4921505D17Rik	245638		
1430651_s_at	DOWN	No Change	8	zinc finger protein 191	Zfp191	59057		
1430728_at	DOWN	No Change	8	keratin associated protein 5-5	Krtap5-5	114666		
1430880_at	DOWN	No Change	8	RIKEN cDNA 4931420C21 gene	4931420C21Rik	234353		
1430967_at	DOWN	No Change	8	RIKEN cDNA 3110080O07 gene	3110080O07Rik	73241		
1431067_at	DOWN	No Change	8	RIKEN cDNA 6330404A07 gene	6330404A07Rik	70754		
1431118_at	DOWN	No Change	8	RIKEN cDNA 6720427H10 gene	6720427H10Rik	77884		
1431179_at	DOWN	No Change	8	ectonucleoside triphosphate diphosphohydrolase 7	Entpd7	93685		
1431241_at	DOWN	No Change	8	coiled-coil-helix-coiled-coil-helix domain containing 3	Chchd3	66075		
1431287_at	DOWN	No Change	8	pericentriolar material 1	Pcm1	18536		
1431323_at	DOWN	No Change	8	leucine zipper transcription factor-like 1	Lztfl1	93730		
1431394_a_at	DOWN	No Change	8	leucine-rich repeat kinase 2	Lrrk2	66725		
1431703_at	DOWN	No Change	8	RIKEN cDNA 2900027M19 gene	2900027M19Rik	72880		
1432108_at	DOWN	No Change	8	polycomb group ring finger 6	Pcgf6	71041		
1432431_s_at	DOWN	No Change	8	RIKEN cDNA 1110033L15 gene	1110033L15Rik	73752		
1432686_at	DOWN	No Change	8	RIKEN cDNA 4833406M21 gene	4833406M21Rik	74575		
1432924_at	DOWN	No Change	8	RIKEN cDNA 2810404I24 gene	2810404I24Rik	76949		
1433047_at	DOWN	No Change	8	RIKEN cDNA 5330430B06 gene	5330430B06Rik	78280		
1433184_at	DOWN	No Change	8	RIKEN cDNA 6720477C19 gene	6720477C19Rik	77731		
1433212_at	DOWN	No Change	8	RIKEN cDNA 2700008E08 gene	2700008E08Rik	72539		
1433599_at	DOWN	No Change	8	bromodomain adjacent to zinc finger domain 1A	Baz1a	217578		
1433640_at	DOWN	No Change	8	---	---	---		
1433772_at	DOWN	No Change	8	"stress 70 protein chaperone, microsome-associated, human homolog"	Stch	110920		
1433792_at	DOWN	No Change	8	nuclear receptor interacting protein 2	Nrip2	60345		
1433809_at	DOWN	No Change	8	DEAD (Asp-Glu-Ala-Asp) box polypeptide 5 /// similar to ddx5	Ddx5 /// LOC432554	13207 /// 432554		
1433842_at	DOWN	No Change	8	leucine rich repeat (in FLII) interacting protein 1	Lrrfip1	16978		
1433885_at	DOWN	No Change	8	IQ motif containing GTPase activating protein 2	Iqgap2	544963		
1433952_at	DOWN	No Change	8	---	---	---		
1434055_at	DOWN	No Change	8	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 9	Galnt9	231605		
1434150_a_at	DOWN	No Change	8	RIKEN cDNA 3300001H21 gene /// UbiE-YGHL1 fusion protein	3300001H21Rik /// MGI:3026615	393082 /// 70152		
1434151_at	DOWN	No Change	8	RIKEN cDNA 3300001H21 gene	3300001H21Rik	70152		
1434199_at	DOWN	No Change	8	"gene model 323, (NCBI)"	Gm323	210573		
1434205_at	DOWN	No Change	8	"protein phosphatase 2, regulatory subunit B (B56), gamma isoform"	Ppp2r5c	26931		
1434206_s_at	DOWN	No Change	8	"protein phosphatase 2, regulatory subunit B (B56), gamma isoform"	Ppp2r5c	26931		
1434218_at	DOWN	No Change	8	RIKEN cDNA C330019G07 gene	C330019G07Rik	215476		
1434228_at	DOWN	No Change	8	"protein phosphatase 2C, magnesium dependent, catalytic subunit"	Ppm2c	381511		
1434284_at	DOWN	No Change	8	"B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB"	Bdp1	544971		
1434352_at	DOWN	No Change	8	RIKEN cDNA B630005N14 gene	B630005N14Rik	101148		
1434398_at	DOWN	No Change	8	"RIKEN cDNA 9430034D17 gene, mRNA (cDNA clone IMAGE:30109386)"	9430034D17Rik	77286		
1434406_at	DOWN	No Change	8	SLIT-ROBO Rho GTPase activating protein 2	Srgap2	14270		
1434508_at	DOWN	No Change	8	ubiquitin-conjugating enzyme E2Q (putative)	Ube2q	70093		
1434595_at	DOWN	No Change	8	tripartite motif protein 9	Trim9	94090		
1434628_a_at	DOWN	No Change	8	"rhophilin, Rho GTPase binding protein 2"	Rhpn2	52428		
1434629_at	DOWN	No Change	8	zinc finger and BTB domain containing 26	Zbtb26	320633		
1434659_at	DOWN	No Change	8	RIKEN cDNA 5830411G16 gene	5830411G16Rik	78937		
1434724_at	DOWN	No Change	8	ubiquitin specific peptidase 31	Usp31	76179		
1434896_at	DOWN	No Change	8	"zinc finger protein 422, related sequence 1"	MGI:3028594	77652		
1434953_at	DOWN	No Change	8	"RIKEN cDNA 4633402D15 gene (4633402D15Rik), transcript variant 2, mRNA"	4633402D15Rik	70829		
1434972_x_at	DOWN	No Change	8	"splicing factor, arginine/serine-rich 1 (ASF/SF2)"	Sfrs1	110809		
1434987_at	DOWN	No Change	8	"aldehyde dehydrogenase 2, mitochondrial"	Aldh2	11669		
1434999_at	DOWN	No Change	8	suppressor of variegation 4-20 homolog 1 (Drosophila)	Suv420h1	225888		
1435018_at	DOWN	No Change	8	RIKEN cDNA 5930434B04 gene	5930434B04Rik	381356		
1435158_at	DOWN	No Change	8	RNA binding motif protein 12B	Rbm12b	72397		
1435174_at	DOWN	No Change	8	"rosbin, round spermatid basic protein 1"	Rsbn1	229675		
1435240_at	DOWN	No Change	8	RIKEN cDNA 5830435C13 gene	5830435C13Rik	407823		
1435249_at	DOWN	No Change	8	"BTAF1 RNA polymerase II, B-TFIID transcription factor-associated, 170kDa (Mot1 homolog, S. cerevisiae)"	Btaf1	107182		
1435250_at	DOWN	No Change	8	RIKEN cDNA 2810013E07 gene	2810013E07Rik	72656		
1435253_at	DOWN	No Change	8	---	---	---		
1435274_at	DOWN	No Change	8	RIKEN cDNA 4921517N04 gene	4921517N04Rik	76857		
1435286_at	DOWN	No Change	8	expressed sequence AW125296	AW125296	100928		
1435310_at	DOWN	No Change	8	"F-box only protein 7 (Fbxo7), mRNA"	Fbxo7	69754		
1435328_at	DOWN	No Change	8	cysteine and histidine rich 1	Cyhr1	54151		
1435348_at	DOWN	No Change	8	RIKEN cDNA D930009K15 gene	D930009K15Rik	399585		
1435369_at	DOWN	No Change	8	expressed sequence C78212	C78212	380601		
1435374_at	DOWN	No Change	8	Transcribed locus	---	---		
1435437_at	DOWN	No Change	8	SET domain-containing protein 7	MGI:1920501	73251		
1435467_at	DOWN	No Change	8	"FYVE, RhoGEF and PH domain containing 6"	Fgd6	13998		
1435556_at	DOWN	No Change	8	---	---	---		
1435574_at	DOWN	No Change	8	Transcribed locus	---	---		
1435632_at	DOWN	No Change	8	RIKEN cDNA 1110001M19 gene	1110001M19Rik	68564		
1435633_at	DOWN	No Change	8	RIKEN cDNA 4631424J17 gene	4631424J17Rik	70802		
1435636_at	DOWN	No Change	8	RIKEN cDNA 2310051F07 gene	2310051F07Rik	108745		
1435703_at	DOWN	No Change	8	Nims mRNA for NF-E2 induceble megakaryocyte specific protein	2810457I06Rik	72828		
